Periodo,Grupo,Producto,Super,Precio
Ene25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Devoto Express,"51,00"
Ene25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Disco,"49,00"
Ene25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,El Dorado,"49,00"
Ene25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Macro,"48,36"
Ene25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Micro Macro,"51,26"
Ene25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Red Expres,"51,00"
Ene25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Red Market,"35,00"
Ene25,Alimentos y bebidas,Arvejas en conserva Cololó Lata 380 grs.,Ta - Ta,"55,00"
Ene25,Alimentos y bebidas,Arvejas en conserva Nidemar Lata 300 grs.,Macro,"28,46"
Ene25,Alimentos y bebidas,Arvejas en conserva Nidemar Lata 300 grs.,Micro Macro,"30,17"
Ene25,Alimentos y bebidas,Arvejas en conserva Nidemar Lata 300 grs.,Red Expres,"32,00"
Ene25,Alimentos y bebidas,Arvejas en conserva Nidemar Lata 300 grs.,Ta - Ta,"30,00"
Ene25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Devoto,"55,00"
Ene25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Devoto Express,"57,00"
Ene25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Disco,"55,00"
Ene25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,El Clon,"52,00"
Ene25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,El Dorado,"54,90"
Ene25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Macro,"55,00"
Ene25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Micro Macro,"55,00"
Ene25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Red Expres,"55,00"
Ene25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Red Market,"57,00"
Ene25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Ta - Ta,"55,00"
Ene25,Alimentos y bebidas,Azúcar blanco Azucarlito Paquete 1 kg.,Tienda Inglesa,"55,00"
Ene25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Devoto,"55,00"
Ene25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Devoto Express,"57,00"
Ene25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Disco,"55,00"
Ene25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,El Dorado,"53,00"
Ene25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Macro,"54,99"
Ene25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Micro Macro,"54,99"
Ene25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Red Expres,"55,00"
Ene25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Red Market,"55,00"
Ene25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Ta - Ta,"53,00"
Ene25,Alimentos y bebidas,Azúcar blanco Bella Unión Paquete 1 kg.,Tienda Inglesa,"56,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Devoto,"335,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Devoto Express,"352,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Disco,"335,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,El Clon,"315,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,El Dorado,"290,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Kinko,"355,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Micro Macro,"288,70"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Red Expres,"335,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Red Market,"253,50"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Ta - Ta,"320,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Chaná Paquete 250 grs.,Tienda Inglesa,"359,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Saint Paquete 250 grs.,El Dorado,"223,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Saint Paquete 250 grs.,Red Expres,"199,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Saint Paquete 250 grs.,Red Market,"200,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Devoto,"278,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Devoto Express,"292,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Disco,"278,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,El Clon,"285,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,El Dorado,"249,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Frog,"276,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Macro,"263,66"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Micro Macro,"279,48"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Red Expres,"277,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Red Market,"214,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Ta - Ta,"280,00"
Ene25,Alimentos y bebidas,Café envasado (no instantáneo) Águila Paquete 250 grs.,Tienda Inglesa,"287,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Devoto,"309,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Devoto Express,"318,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Disco,"309,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Macro,"349,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Micro Macro,"349,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Red Expres,"309,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Red Market,"279,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Ta - Ta,"289,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 20% de grasa 1 kg.,Tienda Inglesa,"299,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Devoto,"425,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Devoto Express,"438,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Disco,"425,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Macro,"439,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Micro Macro,"419,01"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Red Expres,"399,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Red Market,"419,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Ta - Ta,"339,00"
Ene25,Alimentos y bebidas,Carne picada vacuna Con Hasta 5% de grasa 1 kg.,Tienda Inglesa,"355,00"
Ene25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Devoto,"177,00"
Ene25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Devoto Express,"182,00"
Ene25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Disco,"177,00"
Ene25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,El Clon,"169,00"
Ene25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,El Dorado,"177,00"
Ene25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Frog,"177,00"
Ene25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Macro,"177,01"
Ene25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Micro Macro,"177,01"
Ene25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Red Expres,"145,00"
Ene25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Red Market,"177,00"
Ene25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Ta - Ta,"177,00"
Ene25,Alimentos y bebidas,Cerveza Patricia Botella 960 ml.,Tienda Inglesa,"152,15"
Ene25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Devoto,"155,00"
Ene25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Devoto Express,"155,00"
Ene25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Disco,"155,00"
Ene25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,El Clon,"159,00"
Ene25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,El Dorado,"130,00"
Ene25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Macro,"155,00"
Ene25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Micro Macro,"155,00"
Ene25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Red Expres,"149,00"
Ene25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Red Market,"129,00"
Ene25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Ta - Ta,"155,00"
Ene25,Alimentos y bebidas,Cerveza Pilsen Botella 960 ml.,Tienda Inglesa,"129,00"
Ene25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Devoto,"200,00"
Ene25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Devoto Express,"200,00"
Ene25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Disco,"200,00"
Ene25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,El Clon,"199,00"
Ene25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,El Dorado,"198,00"
Ene25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Frog,"199,00"
Ene25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Macro,"184,01"
Ene25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Micro Macro,"184,01"
Ene25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Red Expres,"179,00"
Ene25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Red Market,"197,00"
Ene25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Ta - Ta,"198,00"
Ene25,Alimentos y bebidas,Cerveza Zillertal Botella 1 lt.,Tienda Inglesa,"170,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Devoto,"605,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Devoto Express,"605,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Disco,"605,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Macro,"628,29"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Micro Macro,"628,29"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Red Expres,"685,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Red Market,"530,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Ta - Ta,"599,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Cattivelli  - Extra 1 kg.,Tienda Inglesa,"540,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Devoto,"649,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Devoto Express,"668,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Disco,"649,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Macro,"565,18"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Micro Macro,"599,09"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Red Expres,"515,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Red Market,"459,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Ta - Ta,"579,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - Centenario - Extra 1 kg.,Tienda Inglesa,"565,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Devoto,"435,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Devoto Express,"435,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Disco,"435,00"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Macro,"326,39"
Ene25,Alimentos y bebidas,Chorizos mezcla sueltos - La Familia - Hilo amarillo 1 kg.,Micro Macro,"326,39"
Ene25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Devoto,"289,00"
Ene25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Devoto Express,"303,00"
Ene25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Disco,"289,00"
Ene25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,El Clon,"295,00"
Ene25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,El Dorado,"272,00"
Ene25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Frog,"285,00"
Ene25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Kinko,"319,00"
Ene25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Macro,"277,28"
Ene25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Micro Macro,"269,00"
Ene25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Red Expres,"268,00"
Ene25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Red Market,"262,00"
Ene25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Ta - Ta,"277,00"
Ene25,Alimentos y bebidas,Cocoa Copacabana Envase 500 grs.,Tienda Inglesa,"299,00"
Ene25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Devoto,"289,00"
Ene25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Devoto Express,"303,00"
Ene25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Disco,"289,00"
Ene25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,El Clon,"245,00"
Ene25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,El Dorado,"284,90"
Ene25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Macro,"247,29"
Ene25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Micro Macro,"262,13"
Ene25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Red Expres,"279,00"
Ene25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Red Market,"236,50"
Ene25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Ta - Ta,"225,00"
Ene25,Alimentos y bebidas,Cocoa Vascolet Envase 500 grs.,Tienda Inglesa,"294,00"
Ene25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Devoto,"279,00"
Ene25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Devoto Express,"290,00"
Ene25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Disco,"279,00"
Ene25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,El Clon,"275,00"
Ene25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,El Dorado,"260,00"
Ene25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Frog,"282,00"
Ene25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Macro,"274,72"
Ene25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Micro Macro,"291,20"
Ene25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Red Expres,"267,00"
Ene25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Red Market,"282,50"
Ene25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Ta - Ta,"272,00"
Ene25,Alimentos y bebidas,Dulce de leche Conaprole Envase 1 kg.,Tienda Inglesa,"275,00"
Ene25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Devoto,"230,00"
Ene25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Devoto Express,"236,00"
Ene25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Disco,"230,00"
Ene25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,El Clon,"165,00"
Ene25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,El Dorado,"209,00"
Ene25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Frog,"214,00"
Ene25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Kinko,"229,00"
Ene25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Macro,"190,37"
Ene25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Micro Macro,"216,99"
Ene25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Red Expres,"209,00"
Ene25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Red Market,"212,50"
Ene25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Ta - Ta,"209,00"
Ene25,Alimentos y bebidas,Dulce de leche Los Nietitos Envase 1 kg.,Tienda Inglesa,"237,00"
Ene25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Devoto,"199,00"
Ene25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Devoto Express,"207,00"
Ene25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Disco,"199,00"
Ene25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,El Clon,"185,00"
Ene25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,El Dorado,"194,90"
Ene25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Frog,"198,00"
Ene25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Kinko,"220,00"
Ene25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Macro,"192,93"
Ene25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Micro Macro,"204,51"
Ene25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Red Expres,"195,00"
Ene25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Red Market,"202,50"
Ene25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Ta - Ta,"193,00"
Ene25,Alimentos y bebidas,Dulce de leche Manjar Envase 1 kg.,Tienda Inglesa,"195,00"
Ene25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Devoto,"75,00"
Ene25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Devoto Express,"78,00"
Ene25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Disco,"75,00"
Ene25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,El Clon,"73,00"
Ene25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,El Dorado,"69,00"
Ene25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Macro,"70,48"
Ene25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Micro Macro,"74,71"
Ene25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Red Expres,"73,00"
Ene25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Red Market,"74,50"
Ene25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Ta - Ta,"71,00"
Ene25,Alimentos y bebidas,Dulce de membrillo Los Nietitos Envase 400 grs.,Tienda Inglesa,"77,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Devoto,"91,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Devoto Express,"94,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Disco,"91,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,El Dorado,"89,90"
Ene25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Macro,"83,42"
Ene25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Micro Macro,"83,42"
Ene25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Red Expres,"89,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Red Market,"93,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Ta - Ta,"92,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Adria Paquete 500 grs.,Tienda Inglesa,"92,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Devoto,"76,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Devoto Express,"78,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Disco,"76,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,El Dorado,"74,90"
Ene25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Macro,"69,58"
Ene25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Micro Macro,"69,58"
Ene25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Red Expres,"73,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Red Market,"79,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Ta - Ta,"79,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Cololó Paquete 500 grs.,Tienda Inglesa,"75,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Devoto,"86,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Devoto Express,"86,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Disco,"86,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,El Clon,"75,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,El Dorado,"79,90"
Ene25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Frog,"84,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Kinko,"95,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Macro,"84,35"
Ene25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Micro Macro,"84,35"
Ene25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Red Expres,"78,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Red Market,"84,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Ta - Ta,"86,00"
Ene25,Alimentos y bebidas,Fideos secos al huevo Las Acacias Paquete 500 grs.,Tienda Inglesa,"86,00"
Ene25,Alimentos y bebidas,Fideos secos semolados Adria Paquete 500 grs.,Devoto,"66,00"
Ene25,Alimentos y bebidas,Fideos secos semolados Adria Paquete 500 grs.,Devoto Express,"68,00"
Ene25,Alimentos y bebidas,Fideos secos semolados Adria Paquete 500 grs.,Disco,"66,00"
Ene25,Alimentos y bebidas,Fideos secos semolados Adria Paquete 500 grs.,Red Expres,"52,00"
Ene25,Alimentos y bebidas,Fideos secos semolados Adria Paquete 500 grs.,Red Market,"66,00"
Ene25,Alimentos y bebidas,Fideos secos semolados Adria Paquete 500 grs.,Ta - Ta,"66,00"
Ene25,Alimentos y bebidas,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,El Dorado,"64,90"
Ene25,Alimentos y bebidas,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,Frog,"63,00"
Ene25,Alimentos y bebidas,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,Red Expres,"52,00"
Ene25,Alimentos y bebidas,Fideos secos semolados Las Acacias - franja celeste Paquete 500 grs.,Red Market,"62,00"
